user_idx,item_idx,rating
5672,1206,5.495214
5672,2405,5.2304845
5672,2209,5.212375
5672,2875,5.0898914
5672,502,4.9987283
5672,2526,4.976748
5672,1723,4.971189
5672,2318,4.9077964
5672,4102,4.84946
5673,2605,10.147194
5673,4740,9.721867
5673,2466,9.6841955
5673,7027,9.290705
5673,3336,9.088165
5673,2446,8.764671
5673,2840,8.742224
5673,2368,8.694052
5673,1470,8.589771
5673,5408,8.579009
5675,3347,4.3820033
5675,776,4.1221013
5675,966,4.075801
5675,5875,4.0282865
5675,1461,3.9990716
5675,1538,3.8579717
5675,863,3.8380444
5675,5217,3.8338103
5675,2654,3.826314
5675,1444,3.8071277
5678,1003,4.462033
5678,807,4.1091595
5678,1698,4.046421
5678,1723,4.024655
5678,1267,4.019912
5678,2344,4.006822
5678,2914,3.9641397
5678,2609,3.913362
5678,1411,3.817388
5678,3744,3.6989036
5680,3616,7.8863106
5680,776,7.6736574
5680,1109,7.6480994
5680,1046,7.480049
5680,8944,7.4047666
5680,1369,7.263283
5680,4025,7.258253
5680,1374,7.169532
5680,4041,7.151345
5680,2035,7.104251
5681,6028,3.02524
5681,1764,2.8430007
5681,5510,2.7925646
5681,5706,2.6765811
5681,1395,2.669539
5681,4559,2.5921063
5681,1715,2.5448854
5681,1106,2.5227547
5681,1555,2.516535
5681,4935,2.5051255
5684,6543,4.908345
5684,458,4.646083
5684,3993,4.415654
5684,3235,4.3549366
5684,4054,4.334313
5684,4121,4.2372665
5684,2460,4.1954536
5684,1623,4.1763163
5684,6346,4.1032414
5684,2313,4.075168
5685,3261,8.563851
5685,2798,8.047601
5685,1996,7.3392324
5685,436,6.866552
5685,4095,6.849057
5685,1065,6.7192054
5685,655,6.5335913
5685,3124,6.312319
5685,2949,6.184433
5685,2212,6.1682277
5686,3867,8.931867
5686,4229,7.7325187
5686,5746,7.59526
5686,2842,7.5245934
5686,3061,7.216255
5686,6807,7.154831
5686,4740,7.117729
5686,1880,7.088442
5686,1168,6.956452
5686,2373,6.9090834
5688,2855,0.9998056
5688,1309,0.9649505
5688,2465,0.9310559
5688,1229,0.9252061
5688,2546,0.9092532
5688,5992,0.8935717
5688,1681,0.875078
5688,6327,0.86213243
5688,1485,0.86137265
5688,5706,0.843912
5689,634,5.484335
5689,3415,5.37893
5689,1788,5.2475653
5689,1391,5.12373
5689,3591,4.998854
5689,1871,4.962507
5689,2689,4.947242
5689,1789,4.8853617
5689,2315,4.8679476
5689,8434,4.8365536
5690,326,4.999257
5690,1723,4.833508
5690,1267,4.4075723
5690,4447,4.2565436
5690,8086,4.1885586
5690,2324,4.017904
5690,1565,3.9351242
5690,842,3.7214432
5690,5274,3.7149467
5690,3546,3.7100224
5700,1817,7.5731854
5700,3322,7.0733037
5700,4569,6.9293165
5700,494,6.9228787
5700,2450,6.873716
5700,4733,6.843036
5700,1733,6.813345
5700,5445,6.7284536
5700,1789,6.674447
5700,829,6.6707325
5703,6860,10.5683365
5703,3352,10.172207
5703,1941,10.036477
5703,1413,10.023472
5703,2250,9.887505
5703,1957,9.8207
5703,1628,9.740761
5703,3739,9.675845
5703,8499,9.563773
5703,2038,9.496936
5704,1810,4.520603
5704,9326,4.4652367
5704,1467,4.331253
5704,553,4.276833
5704,4897,4.07206
5704,3245,3.9807043
5704,975,3.941524
5704,1032,3.884243
5704,3995,3.8697908
5704,5358,3.845712
5705,1168,7.9947042
5705,1605,7.524389
5705,3014,7.498798
5705,3867,7.465928
5705,1795,7.440057
5705,3919,7.420923
5705,2842,7.23827
5705,1366,7.040769
5705,731,7.00618
5705,1375,6.833674
5706,2270,9.617044
5706,6708,9.561635
5706,2418,9.323007
5706,1221,9.322667
5706,1770,9.186978
5706,1953,9.178878
5706,2548,9.07644
5706,5685,9.043638
5706,1402,9.012545
5706,2354,8.9653015
5709,2734,4.9992037
5709,1025,4.5217733
5709,1834,4.4226646
5709,2141,4.281858
5709,1810,4.2129145
5709,1792,4.210089
5709,766,4.144257
5709,2173,4.077598
5709,8187,3.9984624
5709,3569,3.9668345
5714,421,4.999128
5714,676,4.8035593
5714,879,4.711128
5714,5918,4.4663553
5714,1474,4.0660872
5714,4775,4.0513372
5714,3867,4.0224576
5714,2099,4.0151796
5714,5746,4.0104685
5714,1181,4.0057144
5715,1590,8.069227
5715,1467,7.948193
5715,1109,7.680958
5715,723,7.6413026
5715,1415,7.07374
5715,1046,6.9631
5715,2733,6.8934107
5715,2283,6.7912254
5715,3995,6.7165885
5715,5736,6.6915717
5721,1387,5.0206165
5721,7445,4.8950543
5721,2599,4.488269
5721,2915,4.3180227
5721,5172,4.164101
5721,656,4.130928
5721,3916,4.1256933
5721,5842,4.0958257
5721,9059,4.060604
5721,1567,3.9990177
5723,3874,9.128092
5723,2295,7.8817573
5723,1954,7.77984
5723,1310,7.6749
5723,4229,7.3577375
5723,2111,7.312598
5723,1487,7.032365
5723,5739,7.0132856
5723,3235,6.962397
5723,2800,6.820946
5725,1972,4.747123
5725,1413,4.701526
5725,2326,4.5092654
5725,2169,4.2731867
5725,2037,4.2525587
5725,1119,4.217216
5725,1850,4.193343
5725,266,3.9992778
5725,445,3.9987564
5725,771,3.9779038
5727,2344,6.43174
5727,4755,6.2977214
5727,1975,6.2054787
5727,1239,5.952501
5727,2231,5.9401035
5727,2006,5.849861
5727,3049,5.7336235
5727,1136,5.6894965
5727,1665,5.686263
5727,1684,5.672242
5728,6602,5.0479183
5728,3526,4.9989657
5728,2754,4.910225
5728,11450,4.895196
5728,2370,4.6225
5728,832,4.59052
5728,4895,4.586335
5728,540,4.5724425
5728,4936,4.479392
5728,2270,4.420253
5731,825,4.4408503
5731,4606,4.203297
5731,1430,4.08361
5731,1084,4.083284
5731,9059,4.03559
5731,1387,4.0068398
5731,2667,3.999065
5731,2914,3.959773
5731,4407,3.8632488
5731,1053,3.827149
5733,1511,6.2327356
5733,1468,5.6202617
5733,2304,5.617098
5733,1521,5.6152506
5733,1874,5.4664288
5733,1240,5.281106
5733,1138,5.270676
5733,6012,5.24323
5733,1320,5.239155
5733,604,5.2358494
5734,1688,0.99986404
5734,2409,0.86760753
5734,5162,0.7952719
5734,6805,0.761347
5734,3790,0.75665134
5734,1323,0.7361817
5734,920,0.7324876
5734,2680,0.72884524
5734,1483,0.7247682
5734,6206,0.719223
5737,2737,8.29488
5737,2561,8.0709
5737,5802,7.889178
5737,1884,7.5010157
5737,2546,7.198294
5737,1037,7.1867976
5737,2465,7.0357294
5737,4049,6.997204
5737,9002,6.9241614
5737,1307,6.9203005
5741,2787,7.14573
5741,4857,6.8285193
5741,2546,6.742999
5741,4049,6.438457
5741,4971,6.405939
5741,3185,6.3634934
5741,7334,6.319096
5741,2735,6.3005
5741,1684,6.2429013
5741,1605,6.2232447
5743,6724,6.913498
5743,2269,6.772673
5743,1489,6.7321687
5743,3619,6.6407714
5743,2134,6.5525
5743,4061,6.4635425
5743,2798,6.332808
5743,5127,6.2898574
5743,616,6.2771664
5743,9175,6.1991005
5744,2209,3.9994476
5744,1194,3.353664
5744,3123,3.2567344
5744,2447,3.2314184
5744,6327,3.22748
5744,880,3.2218766
5744,11269,3.1618698
5744,5706,3.0530148
5744,1005,2.9877553
5744,5739,2.9822333
5745,5842,13.747125
5745,7445,13.319616
5745,1387,12.874837
5745,3946,12.622217
5745,2109,12.57701
5745,1479,11.901586
5745,2882,11.766112
5745,1528,11.368382
5745,6673,11.267571
5745,1431,11.192382
5746,1306,8.407784
5746,2086,7.720992
5746,5235,7.570317
5746,4755,7.437364
5746,2243,7.3834267
5746,4971,7.3283005
5746,3129,7.2405233
5746,951,7.1988673
5746,4784,7.0430746
5746,4041,6.990951
5748,10964,10.634217
5748,10164,10.451116
5748,1972,9.867769
5748,4990,9.661831
5748,6959,9.320161
5748,1737,9.309832
5748,1538,9.158907
5748,2081,9.142701
5748,2044,9.019705
5748,3241,8.999837
5749,6493,5.2906284
5749,1921,5.2525096
5749,7072,5.2167892
5749,1941,5.084336
5749,4705,5.0596337
5749,1028,4.999258
5749,1100,4.998582
5749,4363,4.9467907
5749,910,4.7119727
5749,2349,4.711623
5750,601,4.999271
5750,3342,4.81166
5750,2635,4.614351
5750,1967,4.4597597
5750,338,4.226174
5750,4085,4.0499544
5750,4300,4.021971
5750,673,3.9285846
5750,1972,3.9224133
5750,3537,3.8667598
5753,431,1.1094091
5753,1167,1.0662465
5753,1327,1.0473024
5753,5160,1.0401928
5753,3990,1.0173845
5753,4504,0.99976957
5753,934,0.9912705
5753,946,0.9852606
5753,499,0.9841452
5753,1059,0.9796221
5754,1166,6.891003
5754,1668,6.458822
5754,1546,5.858531
5754,357,5.825117
5754,3102,5.66063
5754,3946,5.5977464
5754,3667,5.5347576
5754,868,5.4211874
5754,1745,5.354255
5754,748,5.3010173
5755,1086,3.9993875
5755,1226,3.468814
5755,2314,3.4444544
5755,845,3.3617632
5755,2148,3.2970297
5755,3634,3.2754834
5755,2257,3.24554
5755,3365,3.187517
5755,2233,3.1766734
5755,1715,3.146027
5757,2060,8.247488
5757,2284,8.196857
5757,3241,8.040081
5757,2656,7.8005037
5757,8150,7.6899633
5757,3415,7.424236
5757,2150,7.165373
5757,651,6.9937425
5757,8332,6.9581456
5757,2778,6.8814063
5760,1806,6.2222605
5760,771,6.057496
5760,1167,6.0206833
5760,3943,5.6685376
5760,641,5.648702
5760,2037,5.499402
5760,1850,5.3032055
5760,8201,5.265218
5760,2642,5.164008
5760,1507,5.1119337
5761,1467,8.049254
5761,4045,7.5921273
5761,5036,7.3699346
5761,2133,7.1577077
5761,3995,7.0580683
5761,862,6.9898653
5761,4508,6.911004
5761,2828,6.9017158
5761,9889,6.86913
5761,2437,6.865467
5762,2233,6.9707437
5762,5537,6.691268
5762,1306,6.3516593
5762,3364,6.2010098
5762,4755,6.0982037
5762,1432,5.7649226
5762,622,5.705018
5762,4005,5.6894803
5762,930,5.6643376
5762,5295,5.646858
5763,8953,5.5715775
5763,1737,5.4839487
5763,1977,5.008653
5763,2044,4.999053
5763,1451,4.9988537
5763,1305,4.7606306
5763,1027,4.703457
5763,1427,4.5317283
5763,10964,4.497412
5763,2412,4.4463425
5765,1985,7.9812193
5765,1203,7.2659225
5765,877,7.1354938
5765,1619,7.1191134
5765,2979,7.118741
5765,1436,7.092867
5765,1174,7.018743
5765,5922,6.924167
5765,1815,6.8710623
5765,1373,6.8226786
5767,3269,6.710266
5767,2901,6.136635
5767,1413,6.0973997
5767,2109,6.0903387
5767,2718,6.061844
5767,1546,6.009808
5767,2374,5.951744
5767,1005,5.8712783
5767,2326,5.764558
5767,1072,5.587384
5769,3678,4.979039
5769,431,4.9547124
5769,1167,4.870938
5769,1327,4.6027465
5769,5160,4.5390353
5769,2170,4.3357344
5769,1243,4.2902174
5769,2476,4.1790943
5769,1419,4.17409
5769,4504,4.16873
5772,8447,5.317872
5772,2897,4.9989014
5772,4870,4.932235
5772,663,4.8778286
5772,1337,4.8527513
5772,2515,4.81845
5772,1044,4.7251415
5772,1338,4.705297
5772,5169,4.6736794
5772,2970,4.6654544
5776,1745,9.099523
5776,2339,8.046959
5776,1217,7.5808764
5776,1701,7.5087214
5776,1638,7.4408383
5776,2492,7.3299246
5776,1386,7.3000216
5776,4544,7.2347674
5776,2170,7.005051
5776,2778,6.7885723
5778,2546,2.304749
5778,5746,2.111955
5778,1306,2.0606158
5778,9327,1.9995509
5778,1055,1.9288551
5778,3021,1.854119
5778,2465,1.8419676
5778,1884,1.8335403
5778,6606,1.8203096
5778,8951,1.7886039
5779,2412,8.231995
5779,1305,8.121381
5779,5610,7.8116884
5779,3235,7.697031
5779,1211,7.570404
5779,1427,7.4927807
5779,2826,7.4837723
5779,8953,7.381442
5779,1977,7.1779933
5779,1568,7.092948
5784,5573,4.2304387
5784,4157,3.8461154
5784,3079,3.730906
5784,2471,3.725491
5784,1295,3.7032537
5784,1546,3.6602385
5784,2680,3.659024
5784,3060,3.628028
5784,3562,3.6056137
5784,3946,3.6010692
5786,1077,3.3079581
5786,3190,3.2875056
5786,3867,3.2028737
5786,2107,3.1029682
5786,1884,3.0760946
5786,1241,3.0663903
5786,2790,3.0622218
5786,1037,3.0555663
5786,2841,3.0163953
5786,1641,2.963623
5787,2064,4.9991574
5787,776,4.5446224
5787,3129,4.3936987
5787,1655,4.3183203
5787,454,4.161481
5787,2393,4.131289
5787,11360,4.1059794
5787,2173,4.073959
5787,1343,4.0202727
5787,937,4.0134354
5789,3079,8.993313
5789,2609,7.2841363
5789,3149,7.162034
5789,1313,7.005165
5789,1480,6.986905
5789,716,6.7788544
5789,4857,6.719999
5789,2436,6.7098303
5789,2787,6.7052655
5789,2090,6.6887097
5791,1313,8.674289
5791,7445,8.404787
5791,2732,7.5034738
5791,3028,7.4747086
5791,2135,7.394122
5791,1702,7.145841
5791,218,6.8992763
5791,2090,6.8512073
5791,1651,6.811639
5791,1564,6.7056546
5794,1095,16.03491
5794,2546,15.16674
5794,1307,14.756275
5794,914,14.546759
5794,2717,14.191371
5794,2233,14.179129
5794,2561,14.115923
5794,2923,14.055107
5794,7111,13.985763
5794,4755,13.716357
5796,2940,7.098896
5796,3272,6.5064173
5796,5267,6.50305
5796,5084,6.3844213
5796,1455,6.3780646
5796,605,6.3633866
5796,9247,6.3067975
5796,1101,6.295271
5796,2233,6.270477
5796,1090,6.2644796
5800,1192,11.13412
5800,2733,10.736759
5800,6654,10.542487
5800,808,10.1576
5800,1369,9.84928
5800,632,9.419899
5800,1903,9.2958145
5800,1060,9.222005
5800,3186,9.154722
5800,8146,9.153948
5801,641,1.0380151
5801,5160,1.0269845
5801,1207,1.0260869
5801,253,0.9998203
5801,3730,0.99092245
5801,3693,0.94226474
5801,1844,0.9082499
5801,2095,0.90540737
5801,4347,0.90483975
5801,2820,0.9015426
5802,3623,5.5427337
5802,2290,4.999726
5802,2113,4.99821
5802,7027,4.8470883
5802,5336,4.725945
5802,1534,4.6750817
5802,2446,4.5263567
5802,2593,4.504308
5802,2036,4.478967
5802,4014,4.473886
5806,1097,2.7592008
5806,2368,2.7524927
5806,1215,2.668374
5806,967,2.6409583
5806,2158,2.569077
5806,3461,2.5277696
5806,12463,2.503581
5806,501,2.4471095
5806,1362,2.3508694
5806,1499,2.3503122
5809,2412,9.056158
5809,8187,7.6459684
5809,1314,7.6364913
5809,1823,7.628064
5809,4571,7.3995624
5809,4762,7.0653944
5809,3465,6.9442687
5809,2514,6.9425263
5809,2051,6.9331427
5809,3551,6.749064
5810,1866,8.097919
5810,2428,8.067612
5810,14782,7.5691395
5810,1005,7.5229697
5810,2171,7.2378955
5810,2109,7.152307
5810,3816,6.87963
5810,7926,6.781951
5810,6068,6.7609344
5810,4132,6.7540145
5811,4208,7.9261684
5811,1432,7.651808
5811,1487,7.6031404
5811,3197,7.5429463
5811,3193,7.3488894
5811,930,7.340838
5811,2314,7.1290402
5811,4654,7.1212187
5811,3830,7.0645657
5811,1739,6.9987354
5812,2304,7.480854
5812,1779,7.195545
5812,1511,7.0667663
5812,1240,7.0647426
5812,604,7.0247927
5812,4085,7.0203414
5812,3062,7.0187325
5812,4766,6.7834525
5812,3342,6.631872
5812,2276,6.628433
5813,1707,7.565443
5813,3913,7.169888
5813,6712,7.021648
5813,1138,6.646204
5813,1779,6.445116
5813,1521,6.3941875
5813,1966,5.831806
5813,4386,5.820398
5813,9295,5.6858654
5813,8064,5.662861
5814,2323,5.8228164
5814,638,5.659541
5814,789,5.610332
5814,2798,5.505197
5814,3041,5.4724584
5814,1334,5.245776
5814,1065,5.1844344
5814,436,5.1453977
5814,5367,5.1218624
5814,655,5.0671268
5819,3254,12.107206
5819,1217,11.823616
5819,1676,11.536398
5819,2018,10.59973
5819,5418,10.284559
5819,1915,10.203726
5819,2443,10.1612625
5819,2492,10.127968
5819,6964,10.024106
5819,1638,9.925758
5820,3079,5.888427
5820,7445,5.193516
5820,2609,5.084084
5820,1313,5.049572
5820,716,4.9989953
5820,1113,4.702541
5820,2049,4.641865
5820,1267,4.6287074
5820,2090,4.594922
5820,1773,4.5273275
5822,1912,8.255829
5822,6647,8.047141
5822,882,7.361348
5822,774,7.1642313
5822,4780,7.1586866
5822,1992,7.0220113
5822,468,6.961694
5822,4439,6.95653
5822,6543,6.9531393
5822,5491,6.915921
5828,591,0.9997889
5828,11803,0.989263
5828,1602,0.98437434
5828,2244,0.98036885
5828,4699,0.96522456
5828,2660,0.9569891
5828,2390,0.9315218
5828,2937,0.92629266
5828,397,0.91729105
5828,6750,0.9156761
5829,2269,5.0470395
5829,3205,4.9989753
5829,2920,4.510762
5829,4699,4.4174757
5829,2577,4.3756404
5829,1912,4.2772303
5829,3913,4.2390556
5829,2497,4.2219267
5829,11803,4.167989
5829,3817,4.146786
5830,1843,8.1880665
5830,5578,7.7801104
5830,3667,7.7368546
5830,946,7.3558655
5830,1838,6.9214206
5830,664,6.892378
5830,1406,6.7511683
5830,954,6.731154
5830,2154,6.669795
5830,2401,6.4977293
5831,2436,2.5150688
5831,1226,2.3296995
5831,3079,2.277157
5831,1783,2.2299368
5831,1715,2.1867583
5831,3259,2.1409867
5831,1387,2.1364286
5831,6632,2.1250906
5831,1291,2.072355
5831,807,2.0611858
5832,9247,1.7839983
5832,1823,1.7271725
5832,1880,1.7139858
5832,1455,1.6205914
5832,8187,1.541034
5832,1310,1.5262533
5832,813,1.5204782
5832,7241,1.508165
5832,2412,1.4900562
5832,4654,1.4493182
5833,8953,1.345909
5833,3779,1.2770973
5833,6310,1.2285335
5833,1148,1.2164617
5833,2789,1.15375
5833,2781,1.1487203
5833,2450,1.1436211
5833,6543,1.1380005
5833,338,1.1349075
5833,8077,1.1319869
5836,2623,5.9168625
5836,1217,5.725258
5836,1745,5.5763483
5836,1166,5.3729453
5836,4780,5.3588376
5836,1312,5.2602925
5836,1701,5.0993934
5836,1718,5.0627313
5836,3437,4.9987445
5836,2920,4.988626
5837,3179,4.998981
5837,3736,4.8778896
5837,4508,4.6900525
5837,1412,4.57197
5837,7626,4.474527
5837,5525,4.459634
5837,3271,4.428589
5837,2734,4.3922534
5837,473,4.376405
5837,871,4.2867203
5838,6834,8.28259
5838,1564,7.559372
5838,1487,7.434703
5838,2887,7.220995
5838,2784,7.161219
5838,2135,7.140569
5838,990,7.133062
5838,1954,7.103906
5838,1327,7.0180764
5838,1455,7.0064683
5839,4740,7.561814
5839,8086,7.355226
5839,3210,7.2297435
5839,2482,7.02699
5839,2468,6.9582787
5839,645,6.9098377
5839,7184,6.8945603
5839,1352,6.8677588
5839,3336,6.8003073
5839,4680,6.7324886
5841,1917,5.101667
5841,315,4.9990726
5841,4513,4.8061624
5841,3949,4.5802445
5841,3040,4.564902
5841,2944,4.552336
5841,6568,4.470271
5841,4594,4.4321218
5841,8517,4.302202
5841,1175,4.282849
5843,1842,3.9992895
5843,9082,3.727212
5843,2101,3.7009706
5843,2586,3.4900033
5843,3129,3.4705815
5843,689,3.4464953
5843,1768,3.424941
5843,738,3.4163265
5843,2944,3.3337865
5843,12975,3.307251
5844,4049,6.440815
5844,2750,5.90953
5844,6611,5.352126
5844,14261,5.33234
5844,2787,5.2615047
5844,2944,5.225849
5844,1161,5.2025595
5844,1482,5.115272
5844,6080,5.1019297
5844,5235,5.0955443
5848,1534,8.106429
5848,1157,8.045933
5848,11803,7.950523
5848,6750,7.1654363
5848,5313,7.0693984
5848,2446,6.9371443
5848,1874,6.890787
5848,3336,6.8571715
5848,2390,6.7524295
5848,4699,6.7442245
5850,5162,1.5043985
5850,6805,1.4157698
5850,1688,1.387383
5850,2409,1.3765279
5850,1323,1.3046327
5850,2680,1.2831326
5850,693,1.2464329
5850,3174,1.2205733
5850,3827,1.2095255
5850,771,1.1825806
5851,1309,9.985208
5851,7334,9.638213
5851,1005,9.540648
5851,2727,9.507993
5851,2787,9.496319
5851,992,9.259743
5851,3961,9.002343
5851,850,8.924465
5851,379,8.821175
5851,1716,8.809427
5856,1522,7.5451202
5856,1153,7.0566664
5856,5117,6.587314
5856,3336,6.507671
5856,1097,6.4104295
5856,1821,6.0735655
5856,4708,5.9999094
5856,1508,5.9604945
5856,4014,5.938396
5856,3197,5.932117
5859,1972,5.9339027
5859,1413,5.8769073
5859,2326,5.636582
5859,2169,5.3414836
5859,2037,5.3156986
5859,1119,5.2715197
5859,1850,5.241678
5859,266,4.999097
5859,445,4.9984455
5859,771,4.9723797
5860,3830,7.814986
5860,1845,7.7822986
5860,2481,7.7320604
5860,2095,7.3039813
5860,744,7.279303
5860,1305,6.8684072
5860,1334,6.716566
5860,6106,6.662408
5860,3990,6.6521115
5860,759,6.6315336
5861,3552,4.9049144
5861,9225,4.845852
5861,3370,4.7918277
5861,5161,4.543289
5861,2867,4.5244102
5861,8146,4.462199
5861,5685,4.461116
5861,2270,4.4433227
5861,1953,4.3941636
5861,3013,4.3425226
5863,2233,5.528401
5863,3386,5.441351
5863,5537,5.432906
5863,2392,5.277379
5863,2942,5.2511044
5863,2636,5.1899085
5863,975,5.104276
5863,2666,5.0066257
5863,1590,4.9868855
5863,3171,4.9813943
5864,6048,3.3293922
5864,2179,3.212545
5864,1723,3.1763968
5864,1267,3.130569
5864,1511,3.0842347
5864,539,2.9996886
5864,2977,2.9992914
5864,1194,2.9139783
5864,357,2.8854876
5864,6012,2.8650136
5865,1683,1.7167138
5865,2965,1.707078
5865,1207,1.5686718
5865,5420,1.5402877
5865,946,1.5302258
5865,3029,1.4584575
5865,641,1.439984
5865,3318,1.4348426
5865,3923,1.4323282
5865,1607,1.419131
5868,2455,7.8178077
5868,1126,7.652183
5868,1954,7.607551
5868,3370,7.5558147
5868,1924,7.447559
5868,7150,7.3952923
5868,2150,7.3618307
5868,1240,7.1907625
5868,2270,7.136772
5868,2981,7.116116
5869,1517,4.045718
5869,1987,3.9992864
5869,6602,3.7202682
5869,2095,3.5657165
5869,4084,3.5627732
5869,1720,3.5517275
5869,2391,3.5065038
5869,3516,3.4281642
5869,6897,3.4128299
5869,3894,3.2729082
5870,604,2.9994526
5870,1521,2.9918628
5870,2304,2.8272524
5870,1511,2.7895074
5870,3123,2.7750201
5870,2447,2.736503
5870,2908,2.6398573
5870,1320,2.6139007
5870,4085,2.5969117
5870,1779,2.5733628
5872,4506,4.9991646
5872,1810,4.7264977
5872,2412,4.561618
5872,8187,4.454104
5872,2021,4.1887856
5872,1305,4.109015
5872,1167,4.0467076
5872,3908,4.000584
5872,4676,3.9851837
5872,3735,3.9341362
5873,2150,7.533067
5873,1954,7.0080585
5873,3100,6.864387
5873,2042,6.8010116
5873,2401,6.616916
5873,2060,6.576885
5873,6051,6.5144253
5873,1327,6.5037527
5873,3071,6.3981414
5873,3993,6.3732
5874,6834,8.100803
5874,2887,7.8373547
5874,1564,7.449993
5874,1327,7.2646704
5874,963,7.0512094
5874,2068,7.0495996
5874,1263,6.8679476
5874,2079,6.700816
5874,4741,6.536582
5874,4350,6.519904
5876,2314,8.823977
5876,1430,8.813801
5876,4606,8.701234
5876,2178,8.13163
5876,3202,7.9597397
5876,2770,7.888095
5876,4302,7.8837967
5876,1170,7.7716365
5876,1449,7.713727
5876,2295,7.692219
5877,3124,4.1644096
5877,1237,3.9992144
5877,1966,3.8336456
5877,1366,3.7814867
5877,2463,3.691193
5877,4640,3.680299
5877,2474,3.6078959
5877,1948,3.592123
5877,3097,3.5722008
5877,698,3.5088832
5878,2341,5.8585544
5878,2017,5.479879
5878,829,5.26618
5878,671,5.0773287
5878,398,4.998871
5878,1092,4.980171
5878,1198,4.9252996
5878,6074,4.9202847
5878,798,4.8623643
5878,3946,4.6474056
5879,3062,8.107604
5879,1479,8.080767
5879,4044,8.009803
5879,2276,7.861054
5879,4085,7.8403816
5879,3086,7.332037
5879,1194,6.902332
5879,1789,6.8265533
5879,5855,6.736797
5879,1511,6.6618133
5882,990,1.6949246
5882,1137,1.6304795
5882,881,1.511532
5882,2224,1.5040324
5882,2079,1.5031828
5882,2642,1.4941169
5882,3217,1.4897038
5882,3272,1.4353101
5882,1954,1.4307709
5882,840,1.4069971
5883,1240,1.5378572
5883,2004,1.3920267
5883,6692,1.3841811
5883,3099,1.3790808
5883,1013,1.3731569
5883,4021,1.3636752
5883,2795,1.3481164
5883,2243,1.3434215
5883,2981,1.3278036
5883,980,1.3196929
5886,6182,7.0525637
5886,3241,7.0273414
5886,1488,6.886266
5886,770,6.8067684
5886,2269,6.623017
5886,2792,6.236885
5886,12833,6.1938066
5886,1556,6.169641
5886,1305,6.107925
5886,2535,6.071552
5888,1482,5.168878
5888,2769,5.0675025
5888,1144,4.998997
5888,2018,4.9144187
5888,1509,4.835483
5888,1788,4.7444725
5888,2860,4.6904693
5888,742,4.5942836
5888,1707,4.464482
5888,4386,4.331797
5893,1366,7.9927197
5893,7072,7.9402137
5893,1655,7.359185
5893,609,7.317249
5893,928,6.9723783
5893,3190,6.9549084
5893,3919,6.875438
5893,2227,6.7817407
5893,4994,6.776142
5893,411,6.6666718
5896,3894,7.383995
5896,1557,7.3693957
5896,3126,7.3036385
5896,4125,7.2486353
5896,656,7.182593
5896,1113,7.1752653
5896,1387,7.146148
5896,5172,6.9904995
5896,1170,6.978644
5896,6048,6.6569824
5897,1889,10.688694
5897,4347,9.785304
5897,5172,9.503602
5897,2118,9.299519
5897,2037,8.833051
5897,1680,8.682465
5897,5162,8.600778
5897,2167,8.568342
5897,6897,8.5596285
5897,2570,8.478097
5900,2509,4.9992056
5900,1676,4.270132
5900,1411,4.2511315
5900,1916,4.190009
5900,2158,4.1822934
5900,1362,4.1215386
5900,2443,4.0721045
5900,1206,4.0273914
5900,3334,3.9771316
5900,2689,3.922329
5901,375,4.999179
5901,3662,4.6661577
5901,1554,4.2115693
5901,2412,4.2070365
5901,5640,4.0796056
5901,3507,3.9840837
5901,549,3.9567776
5901,726,3.9041467
5901,2769,3.8963866
5901,3174,3.8669043
5904,3987,8.031645
5904,5739,7.9638376
5904,3322,7.3384814
5904,3086,7.176562
5904,2276,7.172922
5904,4044,6.963976
5904,2418,6.945992
5904,13018,6.941817
5904,939,6.937883
5904,494,6.842149
5905,1050,6.595372
5905,2961,5.9141374
5905,2631,5.745553
5905,654,5.5775476
5905,1667,5.546031
5905,2452,5.5323153
5905,504,5.487963
5905,2828,5.455353
5905,2146,5.363499
5905,1257,5.33281
5906,11803,8.584968
5906,1169,8.514315
5906,1610,8.230391
5906,1602,7.573201
5906,5636,7.5688987
5906,2364,7.5360384
5906,6364,7.5049486
5906,4553,7.0563293
5906,5887,7.051904
5906,5951,6.90341
5908,995,8.089848
5908,3645,7.941213
5908,3916,7.8497562
5908,3744,7.3187943
5908,5017,7.0866103
5908,1387,7.043006
5908,1053,6.9511623
5908,1105,6.8740783
5908,2436,6.853611
5908,2148,6.742856
5909,2270,6.06815
5909,1880,5.9496126
5909,1141,5.8218637
5909,5491,5.80557
5909,2029,5.5800343
5909,5173,5.44759
5909,1659,5.3044744
5909,5408,5.2637577
5909,1858,5.248537
5909,3014,5.2004066
5911,1687,4.9992347
5911,3635,4.5257874
5911,1866,4.2063375
5911,2378,4.1983314
5911,2887,4.1572123
5911,2038,4.1268463
5911,5792,4.076569
5911,3687,4.0311613
5911,6834,3.9893925
5911,9129,3.9249165
5919,1486,9.462465
5919,7334,7.797511
5919,2086,7.773178
5919,4246,7.547661
5919,2452,7.5162883
5919,1415,7.514067
5919,1046,7.416912
5919,951,7.413321
5919,1021,7.2584686
5919,2561,7.194969
5922,5842,13.747125
5922,7445,13.319616
5922,1387,12.874837
5922,3946,12.622217
5922,2109,12.57701
5922,1479,11.901586
5922,2882,11.766112
5922,1528,11.368382
5922,6673,11.267571
5922,1431,11.192382
5927,3815,8.197468
5927,2593,8.148726
5927,2656,8.144413
5927,959,8.114107
5927,3315,7.9979863
5927,640,7.773531
